Jesse	E	Riggan	IT Analyst	SOCIO
Brian	D	Aronson	Professor	SOCIO
Felicia	A	Arriaga	Professor	SOCIO
Austin	W	Ashe	Professor	SOCIO
Regina	S.	Baker	Professor	SOCIO
Bryce	J.	Bartlett	Professor	SOCIO
Nick	-	Bloom	Professor	SOCIO
E.	Paige	Borelli	Professor	SOCIO
Amie	-	Bostic	Professor	SOCIO
Jarron	D.	Bowman	Professor	SOCIO
Simon	G	Brauer	Professor	SOCIO
Joshua	R.	Bruce	Professor	SOCIO
Rose	M.	Buckelew	Professor	SOCIO
John	P.	Bumpus	Professor	SOCIO
Raphael	-	Charron-Chenier	Professor	SOCIO
Trenita	-	Childers	Professor	SOCIO
Molly	-	Copeland	Professor	SOCIO
Brent	-	Curdy	Professor	SOCIO
Jessica	I.	Dawson	Professor	SOCIO
Joshua	F.	Doyle	Professor	SOCIO
David	-	Eagle	Professor	SOCIO
Joshua	-	Fink	Professor	SOCIO
Jacob	-	Fisher	Professor	SOCIO
Lesleigh	D.	Ford	Professor	SOCIO
Qiang	-	Fu	Professor	SOCIO
Brad	R.	Fulton	Professor	SOCIO
Robin	-	Gauthier	Professor	SOCIO
Patricia	A.	Homan	Professor	SOCIO
Mary	Beth	Fallin	Hunzaker	Professor	SOCIO
Steven	T.	Jefferson	Professor	SOCIO
Hang	Young	Lee	Professor	SOCIO
Jaemin	-	Lee	Professor	SOCIO
Marcus	-	Mann	Professor	SOCIO
Sancha	-	Medwinter	Professor	SOCIO
Friedolin	-	Merhout	Professor	SOCIO
Andrew	A	Miles	Professor	SOCIO
Jonathan	H.	Morgan	Professor	SOCIO
Collin	W.	Mueller	Professor	SOCIO
Emily	R.	Persons	Professor	SOCIO
Maria	C.	Ramos	Flor	Professor	SOCIO
Robert	L.	Reece	Professor	SOCIO
Cyrus	-	Schleifer	Professor	SOCIO
Louise	-	Seamster	Professor	SOCIO
Carlos	D.	Tavares	Professor	SOCIO
Tony	-	Tong	Professor	SOCIO
Zimife	U.	Umeh	Professor	SOCIO
Lauren	-	Valentino	Professor	SOCIO
Emi-Lou	Anne	Weed	Professor	SOCIO
Bethany	J	Young	Professor	SOCIO
