Randall	-	Kramer	Professor of Environmental Economics 	NICHOLAS
Mukesh	-	Kumar	Assistant Professor of Hydrology and Water Resources	NICHOLAS
Wenhong	-	Li	Assistant Professor of Climate	NICHOLAS
M.	Susan	Lozier	Ronie-Richelle Garcia-Johnson Professor of Earth and Ocean Sciences	NICHOLAS
Lynn	A.	Maguire	Professor of the Practice of Environmental Decision Analysis	NICHOLAS
Marco	-	Marani	Professor of Eco-hydrology	NICHOLAS
Brian	-	McGlynn	Professor of Watershed Hydrology &amp; Biogeosciences	NICHOLAS
Joel	-	Meyer	Associate Professor of Environmental Toxicology	NICHOLAS
Megan	-	Mullin	Associate Professor of Environmental Politics	NICHOLAS
Brian	-	Murray	Research Professor of Environmental Economics	NICHOLAS
A.	Brad	Murray	Professor	NICHOLAS
Richard	G.	Newell	Gendell Professor of Energy and Environmental Economics	NICHOLAS
Douglas	-	Nowacek	Randolph K. Repass and Sally-Christine Rodgers University Associate Professor of Conservation Technology in the Nicholas School of the Environment and the Edmund T. Pratt, Jr. School of Engineering	NICHOLAS
Ram	-	Oren	Nicholas Professor of Earth System Science	NICHOLAS
Sari	-	Palmroth	Associate Research Professor	NICHOLAS
William	Kuang Yao	Pan	Assistant Professor of Global Environmental Health	NICHOLAS
Dalia	-	Patino-Echeverri	Gendell Assistant Professor of Energy Systems and Public Policy	NICHOLAS
Subhrendu	K.	Pattanayak	Professor of Public Policy and Environmental Economics	NICHOLAS
Stuart	L.	Pimm	Doris Duke Professor of Conservation Ecology	NICHOLAS
John	Randolph	Poulsen	Assistant Professor of Tropical Ecology	NICHOLAS
Lincoln	F.	Pratson	Truman and Nellie Semans/Alex Brown &amp; Sons Professor of Earth and Ocean Sciences	NICHOLAS
Andrew	J.	Read	Stephen A. Toth Professor of Marine Biology	NICHOLAS
Chantal	D.	Reid	Assistant Professor of the Practice of Biology	NICHOLAS
Curtis	J.	Richardson	Professor of Resource Ecology	NICHOLAS
Daniel	D.	Richter	Professor of Soils and Forest Ecology	NICHOLAS
Daniel	-	Rittschof	Professor, Marine Science and Conservation	NICHOLAS
Bill	-	Ross	Visiting Professor of Environmental Sciences and Policy and Duke Cancer Institute	NICHOLAS
Jim	-	Salzman	Samuel F Mordecai Professor of Law	NICHOLAS
Thomas	Fred	Schultz	Lecturer and Director, Marine Conservation Molecular Facility	NICHOLAS
Elizabeth	-	Shapiro-Garza	Assistant Professor Of The Practice Of Environmental Policy and Management	NICHOLAS
Drew	-	Shindell	Professor of Climate Sciences	NICHOLAS
Brian	Reed	Silliman	Rachel Carson Associate Professor of Marine Conservation Biology	NICHOLAS
Sonia	-	Silvestri	Visiting Assistant Professor	NICHOLAS
Martin	D.	Smith	Professor of Environmental Economics	NICHOLAS
Heather	M.	Stapleton	Dan and Bunny Gabel Associate Professor of Environmental Ethics and Sustainable Environmental Management	NICHOLAS
Jennifer	J.	Swenson	Associate Professor of the Practice of Geospatial Analysis	NICHOLAS
John	W.	Terborgh	James B. Duke Professor of Environmental Science	NICHOLAS
Alan	-	Townsend	Dean of the Nicholas School	NICHOLAS
Dean	L.	Urban	Professor of Landscape Ecology	NICHOLAS
Cindy	Van	Dover	Harvey W. Smith Professor of Biological Oceanography	NICHOLAS
Avner	-	Vengosh	Professor of Earth and Ocean Sciences	NICHOLAS
Rebecca	L.	Vidra	Lecturer	NICHOLAS
Jeffrey	-	Vincent	Clarence F. Korstian Professor of Forest Economics and Management	NICHOLAS
Jesko	Von	Windheim	Professor of the Practice of Environmental Innovation and Entrepreneurship	NICHOLAS
Erika	-	Weinthal	Lee Hill Snowdon Professor of Environmental Policy	NICHOLAS
Jennifer	Jo	Wernegreen	Associate Professor of Environmental and Evolutionary Genomics	NICHOLAS
Junfeng	-	Zhang	Professor of Global and Environmental Health	NICHOLAS
